subject,video_title,video_url,video_id,matched_topics,youtube_id
cc-fifth-grade-math,Comparing Place Values In Decimals,https://www.khanacademy.org/math/cc-fifth-grade-math/powers-of-ten/imp-comparing-decimal-place-values/v/comparing-place-values-in-decimals,lR_kUUPL8YY,,
cc-fifth-grade-math,Constructing Numerical Expressions Example,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-algebraic-thinking/imp-writing-expressions/v/constructing-numerical-expressions-example,arY-EUZDNfk,evaluating expressions,
cc-fifth-grade-math,Relationships Between Patterns,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-algebraic-thinking/imp-number-patterns/v/relationships-between-patterns,ayRpoJgph0E,"angle relationships in circles, between, distance between, tiling patterns",
cc-fifth-grade-math,Unit Word Problem Example,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-measurement-and-data-3/converting-metric-units-word-problems/v/unit-word-problem-example,PdHSs5_kx24,,
cc-fifth-grade-math,Introduction To Powers Of 10,https://www.khanacademy.org/math/cc-fifth-grade-math/powers-of-ten/imp-powers-of-10/v/introduction-to-powers-of-10,Xvsqv2oO2ac,proof by induction,
cc-fifth-grade-math,Thousandths On The Number Line,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-place-value-and-decimals/decimals-on-the-number-line-thousandths/v/thousandths-on-the-number-line,ABHQJFWZGsk,line,
cc-fifth-grade-math,Rounding Decimals On The Number Line,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-place-value-and-decimals/imp-rounding-decimals/v/rounding-decimals-on-the-number-line,T3BMIaDUvck,line,
cc-fifth-grade-math,Expressing Decimals In Multiple Forms,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-place-value-and-decimals/decimals-in-different-forms/v/expressing-decimals-in-multiple-forms,U3w9ppDv_MU,,
cc-fifth-grade-math,Multiplying Fractions By Whole Numbers On The Number Line,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-multiply-fractions/imp-multiplying-fractions-and-whole-numbers/v/multiplying-fractions-by-whole-numbers-on-the-number-line,QDvKqUc7Mj4,line,
cc-fifth-grade-math,Converting Gallons To Quarts Pints And Cups,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-measurement-and-data-3/imp-unit-measurement-word-problems/v/converting-gallons-to-quarts-pints-and-cups,4uQtJDf7drU,,
cc-fifth-grade-math,Quadrilateral Overview,https://www.khanacademy.org/math/cc-fifth-grade-math/properties-of-shapes/imp-quadrilaterals-2/v/quadrilateral-overview,Ka82QC4QvGA,"cyclic quadrilateral, diagonals in quadrilaterals, equilateral, properties of quadrilaterals, prove a quadrilateral is a parallelogram, quadrilateral",
cc-fifth-grade-math,Visually Dividing A Whole Number By A Decimal,https://www.khanacademy.org/math/cc-fifth-grade-math/divide-decimals/divide-whole-numbers-by-decimals/v/visually-dividing-a-whole-number-by-a-decimal,aklVb3Z5jx4,,
cc-fifth-grade-math,Volume In Unit Cubes By Decomposing Shape,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/v/volume-in-unit-cubes-by-decomposing-shape,gm87omItizk,"volume, volume of cone",
cc-fifth-grade-math,Place Value With Decimals,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-place-value-and-decimals/imp-decimal-place-value-intro/v/place-value-with-decimals,wtrrr15mbvQ,,
cc-fifth-grade-math,Multiplying And Dividing By 10 100 1000,https://www.khanacademy.org/math/cc-fifth-grade-math/powers-of-ten/imp-multiplying-and-dividing-whole-numbers-by-10-100-and-1000/v/multiplying-and-dividing-by-10-100-1000,yVg6LyNgIT8,,
cc-fifth-grade-math,Visually Adding Fractions With Unlike Denominators,https://www.khanacademy.org/math/cc-fifth-grade-math/imp-fractions-3/imp-visually-adding-and-subtracting-fractions-with-unlike-denominators/v/visually-adding-fractions-with-unlike-denominators,fvtv2uYjo_E,,
cc-fifth-grade-math,Visually Dividing Decimal By Whole Number,https://www.khanacademy.org/math/cc-fifth-grade-math/divide-decimals/imp-dividing-decimals/v/visually-dividing-decimal-by-whole-number,rYsK3mI0Nto,,
cc-sixth-grade-math,Constructing Polygon On Coordinate Plane Example,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/v/constructing-polygon-on-coordinate-plane-example,zxy4KAiSPIc,"concave polygon, conic sections in the coordinate plane, construct regular polygon, convex polygon, coordinate proof, plane, polygon, proving triangles on the coordinate plane, transformations on the coordinate plane",
cc-sixth-grade-math,Dividing 2 Digits No Remainder,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-div-whole-numbers/v/dividing-2-digits-no-remainder,uCBm8iDyg1s,,
cc-sixth-grade-math,Introduction To Rates,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/cc-6th-rates/v/introduction-to-rates,qGTYSAeLTOE,"golden ratio construction, mathematical induction, proof by induction, rates, unit rates",
cc-sixth-grade-math,Greatest Common Divisor Factor Exercise,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-gcf/v/greatest-common-divisor-factor-exercise,bLTfBvkrfsM,"greatest common factor, scale factor",
cc-sixth-grade-math,Ways To Represent Data,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/dot-plot/v/ways-to-represent-data,0ZKtsUkrgFQ,,
cc-sixth-grade-math,Intuition For Area Of A Parallelogram,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-parallelogram-area/v/intuition-for-area-of-a-parallelogram,hm17lVaor0Q,"area, area of polygons, parallelogram",
cc-sixth-grade-math,Area Comparisons,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/v/area-comparisons,MamrTJ7V_Vg,"area, area of polygons",
cc-sixth-grade-math,Fraction Decimal And Percent From Visual Model,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/x0267d782:equivalent-representations-of-percent-problems/v/fraction-decimal-and-percent-from-visual-model,wwg052FC_Zw,"percent change, percent error",
cc-sixth-grade-math,Comparing Absolute Values On Number Line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/comparing-absolute-values-on-number-line,29P6bar7nHc,line,
cc-sixth-grade-math,Finding Mistakes In One Step Equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/pre-algebra-one-step-equation-mistakes/v/finding-mistakes-in-one-step-equations,CUB5j3Frev0,"equation of lines in point slope form, equation of lines in slope intercept form, linear equations, systems of equations",
cc-sixth-grade-math,Adding And Subtracting The Same Thing From Both Sides,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-one-step-add-sub-equations/v/adding-and-subtracting-the-same-thing-from-both-sides,jWpiMu5LNdg,,
cc-sixth-grade-math,Percent Word Problems,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/cc-6th-percent-word-problems/v/percent-word-problems,AjYil74WrVo,"percent change, percent error",
cc-sixth-grade-math,The Coordinate Plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-coordinate-plane/v/the-coordinate-plane,VhNkWdLGpmA,"conic sections in the coordinate plane, coordinate proof, coordinates, plane, proving triangles on the coordinate plane, transformations on the coordinate plane",
cc-sixth-grade-math,Counting Faces And Edges Of 3D Shapes,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/geometric-solids/v/counting-faces-and-edges-of-3d-shapes,_y17uHBwa_8,,
cc-sixth-grade-math,Mean Absolute Deviation,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6-mad/v/mean-absolute-deviation,GdIkEngwGNU,,
cc-sixth-grade-math,Variables And Expressions 1,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-substitution/v/variables-and-expressions-1,AJNDeVt9UOo,evaluating expressions,
cc-sixth-grade-math,Intro To Multiplying Decimals,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-multiplying-decimals/v/intro-to-multiplying-decimals,STyoP3rCmb0,,
cc-sixth-grade-math,Exponents Of Decimals,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-exponents-and-order-of-operations/x0267d782:powers-of-fractions-and-decimals/v/exponents-of-decimals,o_urKmMdGK0,properties of exponents,
cc-sixth-grade-math,The Distributive Property,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/v/the-distributive-property,gl_-E6iVAg4,"additive property of length, distributive property, distributive property equations, division property of equatlity, reflexive property, substitution property, symmetric property, transitive property",
cc-sixth-grade-math,Finding Percentages With A Double Number Line,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/x0267d782:visualize-percents/v/finding-percentages-with-a-double-number-line,bVNnQX5nEFg,line,
cc-sixth-grade-math,Absolute Value Of Integers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/v/absolute-value-of-integers,r6hS_8nm1jM,,
cc-sixth-grade-math,Finding Percentages Example,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/cc-6th-percent-problems/v/finding-percentages-example,FaDtge_vkbg,,
cc-sixth-grade-math,Combining Like Terms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/v/combining-like-terms,CLWpkv6ccpA,like terms,
cc-sixth-grade-math,Compare Rational Numbers Using A Number Line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/v/compare-rational-numbers-using-a-number-line,6h0Wi8Dcd0E,line,
cc-sixth-grade-math,Writing Expressions With Variables Examples,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-writing-expressions/v/writing-expressions-with-variables-examples,640-86yn2wM,evaluating expressions,
cc-sixth-grade-math,The Zeroth Power,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-exponents-and-order-of-operations/x0267d782:powers-of-whole-numbers/v/the-zeroth-power,TWv6f7rwjF4,,
cc-sixth-grade-math,Histograms Intro,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/histograms/v/histograms-intro,gSEYtAjuZ-Y,,
cc-sixth-grade-math,Testing Solutions To Inequalities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-inequalities/v/testing-solutions-to-inequalities,Yh4TXMVq9eg,triangle inequalities,
cc-sixth-grade-math,Nets Of Polyhedra,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/v/nets-of-polyhedra,ZACf9EecFrY,"euler’s formula for polyhedra, nets of solids, power of a point, properties of exponents",
cc-sixth-grade-math,Describing The Meaning Of Percent,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-rates-and-percentages/cc-6th-percentages/v/describing-the-meaning-of-percent,Lvr2YsxG10o,"percent change, percent error",
cc-sixth-grade-math,Shapes Of Distributions,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6-shape-of-data/v/shapes-of-distributions,2oJldeE4JcU,"distributive property, distributive property equations, systems of equations",
cc-sixth-grade-math,Coordinate Plane Word Problems Exercise,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/x0267d782:cc-6th-distance/v/coordinate-plane-word-problems-exercise,PC_FoyewoIs,"conic sections in the coordinate plane, coordinate proof, plane, proving triangles on the coordinate plane",
cc-sixth-grade-math,What Is A Variable,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-evaluating-expressions/v/what-is-a-variable,tHYis-DP0oU,,
cc-sixth-grade-math,Variables Expressions And Equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-intro-equations/v/variables-expressions-and-equations,vDqOoI-4Z6M,"evaluating expressions, linear equations, systems of equations",
cc-sixth-grade-math,Writing Basic Expressions From Word Problems Examples,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-alg-expression-word-problems/v/writing-basic-expressions-from-word-problems-examples,lq-2gX3NKCM,evaluating expressions,
cc-sixth-grade-math,Evaluating Expressions In Two Variables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/x0267d782:expressions-with-multiple-variables/v/evaluating-expressions-in-two-variables,S_OX3ByvBSc,evaluating expressions,
cc-sixth-grade-math,Statistics Intro Mean Median And Mode,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/v/statistics-intro-mean-median-and-mode,h8EYEJ32oQ8,,
cc-sixth-grade-math,Why We Do The Same Thing To Both Sides Simple Equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/v/why-we-do-the-same-thing-to-both-sides-simple-equations,5FBDqY41GjU,"linear equations, systems of equations",
cc-sixth-grade-math,Ratios On Coordinate Plane,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-ratio-word-problems/v/ratios-on-coordinate-plane,yVYJRT5hTSo,"conic sections in the coordinate plane, coordinate proof, plane, proving triangles on the coordinate plane, ratios, transformations on the coordinate plane",
cc-sixth-grade-math,Equations Relationships Quantities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/x0267d782:cc-6th-analyzing-relationships/v/equations-relationships-quantities,5T9gSp2W3Oc,"angle relationships in circles, linear equations, solving multi-step equations, systems of equations",
cc-sixth-grade-math,Introduction To Exponents,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-exponents-and-order-of-operations/cc-6th-exponents/v/introduction-to-exponents,XZRQhkii0h0,,
cc-sixth-grade-math,Intuition For Area Of A Triangle,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area-triangle/v/intuition-for-area-of-a-triangle,rRTXKQpblEc,"30-60-90 triangle, acute triangle, altitude of a triangle, area, area of polygons, equation of a line, isosceles triangle, median of a triangle, obtuse triangle, right triangle, scalene triangle, solving for missing sides and angles of a right triangle, triangle, triangle angle sum, writing the ratio given sides of a right triangle",
cc-sixth-grade-math,Volume Of A Rectangular Prism With Fractional Dimensions,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/cc-6th-volume-with-fractions/v/volume-of-a-rectangular-prism-with-fractional-dimensions,EJTPGyWqhqc,"prism, volume, volume of cone, volume of cylinder, volume of prism, volume of pyramid, volume of sphere",
